#VOG	FreqVir	FreqHost	Viral Quotient
VOG0927	0.0063844086	0	1
VOG0930	0.0295698925	0.000200441	0.9932670902
VOG0933	0.0204973118	0.000200441	0.99031581
VOG0935	0.0036962366	0	1
VOG0936	0.030577957	0.000200441	0.9934876087
VOG0937	0.0255376344	0	1
VOG0938	0.0067204301	0.0060132291	0.5277689622
VOG0939	0.0110887097	0.0110242534	0.5014574329
VOG0941	0.0084005376	0.0012026458	0.8747659225
VOG0942	0.0252016129	0.0046101423	0.8453582394
VOG0943	0.0117607527	0.0020044097	0.8543853211
VOG0944	0.0137768817	0.54339547	0.0247264274
VOG0945	0.0084005376	0.1048306274	0.0741892714
VOG0946	0.0154569892	0.0026057326	0.8557397588
VOG0947	0.0154569892	0.0026057326	0.8557397588
VOG0952	0.0120967742	0.0044097013	0.7328502179
VOG0953	0.0033602151	0.000200441	0.9437067302
VOG0955	0.0033602151	0.0024052916	0.5828134857
VOG0968	0.0114247312	0.0034074965	0.7702640111
VOG0972	0.0067204301	0	1
VOG0975	0.0016801075	0.0028061736	0.3744989416
VOG0976	0.0329301075	0.0156343957	0.678069482
VOG0977	0.002688172	0.0026057326	0.5077862595
VOG0979	0.0030241935	0.1122469433	0.0262354795
VOG0980	0.0147849462	0.0074163159	0.6659507081
VOG0981	0.002016129	0.0004008819	0.8341414479
VOG0982	0.1337365591	0.9202244939	0.1268894697
VOG0984	0.0016801075	0	1
VOG0985	0.0215053763	0.791942273	0.0264373207
VOG0986	0.002688172	0.0010022049	0.7284275077
VOG0988	0.002016129	0	1
VOG0989	0.001344086	0	1
VOG0991	0.001344086	0	1
VOG0992	0.0322580645	0.1022248948	0.2398673013
VOG0994	0.0228494624	0.0076167569	0.7499933678
VOG0996	0.0846774194	0.9671276809	0.0805067587
VOG0997	0.0776209677	0.000200441	0.9974243467
VOG0998	0.0157930108	0.5297654841	0.0289483363
VOG0999	0.002688172	0	1
VOG10000	0.0010080645	0.0004008819	0.715473971
VOG10001	0.0010080645	0	1
VOG10002	0.0010080645	0	1
VOG10003	0.0010080645	0	1
VOG10004	0.0010080645	0	1
VOG10005	0.0010080645	0.0004008819	0.715473971
VOG10006	0.0010080645	0	1
VOG10007	0.0010080645	0	1
VOG10008	0.0010080645	0	1
VOG10009	0.0010080645	0	1
VOG1001	0.0769489247	0	1
VOG10010	0.001344086	0	1
VOG10011	0.0016801075	0	1
VOG10012	0.0010080645	0	1
VOG10013	0.0010080645	0.000200441	0.8341414479
VOG10014	0.0010080645	0.0086189617	0.104711932
VOG10015	0.0010080645	0	1
VOG10016	0.0023521505	0.000200441	0.9214755007
VOG10017	0.0010080645	0	1
VOG10018	0.0010080645	0	1
VOG10019	0.0010080645	0	1
VOG10020	0.0010080645	0	1
VOG10021	0.0010080645	0	1
VOG10022	0.0342741935	0.0084185207	0.802811302
VOG10023	0.0010080645	0	1
VOG10024	0.0010080645	0	1
VOG10025	0.0010080645	0	1
VOG10026	0.0010080645	0	1
VOG10027	0.0010080645	0	1
VOG10028	0.0010080645	0	1
VOG10029	0.0010080645	0	1
VOG10030	0.0010080645	0	1
VOG10031	0.0010080645	0	1
VOG10032	0.0010080645	0	1
VOG10033	0.0010080645	0	1
VOG10034	0.001344086	0	1
VOG10035	0.0010080645	0	1
VOG10036	0.0010080645	0	1
VOG10037	0.0010080645	0	1
VOG10038	0.002016129	0.1250751654	0.0158636281
VOG10039	0.0010080645	0	1
VOG1004	0.002688172	0	1
VOG10040	0.0010080645	0.000200441	0.8341414479
VOG10041	0.0010080645	0	1
VOG10042	0.0010080645	0.0008017639	0.5569945294
VOG10043	0.0003360215	0	1
VOG10044	0.0010080645	0.0006013229	0.6263653484
VOG10045	0.0010080645	0.0014030868	0.418084304
VOG10046	0.000672043	0.0036079375	0.1570201114
VOG10047	0.0010080645	0	1
VOG10048	0.0010080645	0	1
VOG10049	0.0010080645	0	1
VOG1005	0.0766129032	0	1
VOG10050	0.0010080645	0	1
VOG10051	0.000672043	0	1
VOG10052	0.0010080645	0.0184405693	0.0518321507
VOG10053	0.0010080645	0	1
VOG10054	0.0010080645	0.0010022049	0.5014574329
VOG10055	0.0010080645	0.000200441	0.8341414479
VOG10056	0.0010080645	0.0008017639	0.5569945294
VOG10057	0.0010080645	0	1
VOG10058	0.0010080645	0	1
VOG10059	0.0201612903	0.0106233714	0.6549134921
VOG1006	0.0766129032	0	1
VOG10060	0.0010080645	0	1
VOG10061	0.0010080645	0	1
VOG10062	0.0010080645	0	1
VOG10063	0.0010080645	0	1
VOG10064	0.0010080645	0	1
VOG10065	0.0023521505	0	1
VOG10066	0.0010080645	0	1
VOG10067	0.001344086	0	1
VOG10068	0.0010080645	0	1
VOG10069	0.0016801075	0.0010022049	0.6263653484
VOG10070	0.0010080645	0	1
VOG10071	0.001344086	0.0024052916	0.3584824316
VOG10072	0.0010080645	0.0008017639	0.5569945294
VOG10073	0.0010080645	0.0004008819	0.715473971
VOG10074	0.0010080645	0.000200441	0.8341414479
VOG10075	0.0010080645	0	1
VOG10076	0.001344086	0	1
VOG10077	0.0010080645	0.0010022049	0.5014574329
VOG10078	0.0010080645	0	1
VOG10079	0.001344086	0.0004008819	0.7702640111
VOG10080	0.0010080645	0.0010022049	0.5014574329
VOG10081	0.0010080645	0	1
VOG10082	0.002688172	0	1
VOG10083	0.0010080645	0	1
VOG10084	0.002688172	0	1
VOG10085	0.002688172	0	1
VOG10086	0.0369623656	0	1
VOG10087	0.0104166667	0	1
VOG10088	0.0443548387	0	1
VOG10089	0.0010080645	0	1
VOG10090	0.001344086	0	1
VOG10091	0.0010080645	0	1
VOG10092	0.0010080645	0	1
VOG10093	0.0010080645	0	1
VOG10094	0.0010080645	0	1
VOG10095	0.0010080645	0.3439567048	0.0029222245
VOG10096	0.0010080645	0	1
VOG10097	0.0010080645	0	1
VOG10098	0.0010080645	0	1
VOG10099	0.0010080645	0	1
VOG10100	0.0010080645	0	1
VOG10101	0.001344086	0	1
VOG10102	0.0010080645	0	1
VOG10103	0.0010080645	0	1
VOG10104	0.0010080645	0	1
VOG10105	0.0010080645	0.000200441	0.8341414479
VOG10106	0.0194892473	0.3862497494	0.0480339515
VOG10107	0.0010080645	0	1
VOG10108	0.0010080645	0	1
VOG10109	0.0010080645	0	1
VOG10110	0.0010080645	0	1
VOG10111	0.000672043	0	1
VOG10112	0.0010080645	0	1
VOG10113	0.0010080645	0	1
VOG10114	0.0010080645	0	1
VOG10115	0.0010080645	0	1
VOG10116	0.0010080645	0	1
VOG10117	0.0010080645	0	1
VOG10118	0.0010080645	0	1
VOG10119	0.0010080645	0	1
VOG1012	0.002688172	0	1
VOG10120	0.0010080645	0	1
VOG10121	0.0010080645	0	1
VOG10122	0.000672043	0	1
VOG10123	0.0010080645	0	1
VOG10124	0.0010080645	0	1
VOG10125	0.000672043	0	1
VOG10126	0.0010080645	0	1
VOG10127	0.0010080645	0	1
VOG10128	0.0010080645	0	1
VOG10129	0.0010080645	0	1
VOG1013	0.0168010753	0.0767688916	0.1795562811
VOG10130	0.0010080645	0.000200441	0.8341414479
VOG10131	0.0010080645	0	1
VOG10132	0.0010080645	0	1
VOG10133	0.0010080645	0	1
VOG10134	0.0010080645	0	1
VOG10135	0.0010080645	0	1
VOG10136	0.0010080645	0	1
VOG10137	0.0010080645	0	1
VOG10138	0.0010080645	0	1
VOG10139	0.0010080645	0	1
VOG1014	0.0023521505	0	1
VOG10140	0.0010080645	0	1
VOG10141	0.0010080645	0	1
VOG10142	0.0010080645	0	1
VOG10143	0.0010080645	0	1
VOG10144	0.0010080645	0	1
VOG10145	0.0010080645	0.0032070555	0.239154403
VOG10146	0.0010080645	0	1
VOG10147	0.0010080645	0	1
VOG10148	0.0010080645	0	1
VOG10149	0.000672043	0	1
VOG10150	0.0010080645	0	1
VOG10151	0.0010080645	0	1
VOG10152	0.0010080645	0	1
VOG10153	0.0010080645	0	1
VOG10154	0.000672043	0	1
VOG10155	0.0010080645	0.1912206855	0.0052440882
VOG10156	0.0010080645	0	1
VOG10157	0.0010080645	0	1
VOG10158	0.0010080645	0.0420926037	0.0233886053
VOG10159	0.0010080645	0	1
VOG10160	0.0010080645	0.000200441	0.8341414479
VOG10161	0.0010080645	0	1
VOG10162	0.0010080645	0	1
VOG10163	0.0010080645	0	1
VOG10164	0.0010080645	0	1
VOG10165	0.0010080645	0.000200441	0.8341414479
VOG10166	0.001344086	0	1
VOG10167	0.002016129	0	1
VOG10168	0.0010080645	0	1
VOG10169	0.0010080645	0	1
VOG1017	0.002688172	0	1
VOG10170	0.0010080645	0.0022048507	0.313753852
VOG10171	0.0010080645	0	1
VOG10172	0.0010080645	0	1
VOG10173	0.0016801075	0	1
VOG10174	0.0010080645	0	1
VOG10175	0.0010080645	0	1
VOG10176	0.0010080645	0	1
VOG10177	0.0010080645	0	1
VOG10178	0.0010080645	0	1
VOG10179	0.0010080645	0.0342754059	0.0285704469
VOG10180	0.0010080645	0.0012026458	0.4559912257
VOG10181	0.0010080645	0.0004008819	0.715473971
VOG10182	0.0010080645	0.0044097013	0.1860664603
VOG10183	0.0010080645	0.000200441	0.8341414479
VOG10184	0.0010080645	0	1
VOG10185	0.0010080645	0	1
VOG10186	0.0010080645	0	1
VOG10187	0.0010080645	0	1
VOG10188	0.0003360215	0	1
VOG10189	0.0010080645	0	1
VOG1019	0.002688172	0	1
VOG10190	0.0010080645	0	1
VOG10191	0.0010080645	0	1
VOG10192	0.0010080645	0	1
VOG10193	0.0010080645	0	1
VOG10194	0.0010080645	0	1
VOG10195	0.0010080645	0	1
VOG10196	0.0010080645	0	1
VOG10197	0.0010080645	0	1
VOG10198	0.0010080645	0	1
VOG10199	0.001344086	0	1
VOG1020	0.0144489247	0.6319903788	0.0223515567
VOG10200	0.0010080645	0	1
VOG10201	0.0010080645	0	1
VOG10202	0.0010080645	0	1
VOG10203	0.0010080645	0	1
VOG10204	0.0010080645	0	1
VOG10205	0.0010080645	0	1
VOG10206	0.000672043	0	1
VOG10207	0.0010080645	0	1
VOG10208	0.0010080645	0.000200441	0.8341414479
VOG10209	0.0010080645	0.0006013229	0.6263653484
VOG1021	0.002688172	0	1
VOG10210	0.0057123656	0	1
VOG10211	0.0010080645	0	1
VOG10212	0.0010080645	0	1
VOG10213	0.0077284946	0	1
VOG10214	0.0010080645	0.0014030868	0.418084304
VOG10215	0.0010080645	0.0024052916	0.2953294264
VOG10216	0.0010080645	0	1
VOG10217	0.0043682796	0.0114251353	0.2765886673
VOG10218	0.0010080645	0	1
VOG10219	0.0010080645	0	1
VOG10220	0.0010080645	0	1
VOG10221	0.0010080645	0	1
VOG10222	0.0010080645	0	1
VOG10223	0.0010080645	0	1
VOG10224	0.0010080645	0.0278612948	0.0349181464
VOG10225	0.0010080645	0	1
VOG10226	0.0010080645	0	1
VOG10227	0.0396505376	0.0076167569	0.838857778
VOG10228	0.0010080645	0	1
VOG10229	0.0003360215	0	1
VOG10230	0.0010080645	0	1
VOG10231	0.0010080645	0	1
VOG10232	0.0010080645	0.0192423331	0.0497799862
VOG10233	0.0010080645	0.000200441	0.8341414479
VOG10234	0.0016801075	0	1
VOG10235	0.001344086	0.0006013229	0.6909015372
VOG10236	0.0016801075	0.000200441	0.8934135597
VOG10237	0.0010080645	0	1
VOG10238	0.0010080645	0.000200441	0.8341414479
VOG10239	0.0010080645	0	1
VOG1024	0.0168010753	0.007015434	0.7054381946
VOG10240	0.0010080645	0	1
VOG10241	0.0010080645	0	1
VOG10242	0.0010080645	0	1
VOG10243	0.0010080645	0	1
VOG10244	0.0010080645	0	1
VOG10245	0.001344086	0	1
VOG10246	0.0010080645	0	1
VOG10247	0.0010080645	0	1
VOG10248	0.002016129	0	1
VOG10249	0.001344086	0.0028061736	0.3238558909
VOG1025	0.0023521505	0	1
VOG10250	0.0010080645	0	1
VOG10251	0.0010080645	0.000200441	0.8341414479
VOG10252	0.0010080645	0	1
VOG10253	0.0010080645	0	1
VOG10254	0.0248655914	0	1
VOG10255	0.002016129	0	1
VOG10256	0.0010080645	0	1
VOG10257	0.0010080645	0	1
VOG10258	0.0010080645	0	1
VOG10259	0.000672043	0	1
VOG1026	0.0157930108	0.228101824	0.0647533629
VOG10260	0.000672043	0	1
VOG10261	0.0010080645	0	1
VOG10262	0.0010080645	0	1
VOG10263	0.000672043	0	1
VOG10264	0.0010080645	0	1
VOG10265	0.0010080645	0	1
VOG10266	0.0010080645	0	1
VOG10267	0.0010080645	0	1
VOG10268	0.0010080645	0	1
VOG10269	0.0010080645	0	1
VOG1027	0.002688172	0	1
VOG10270	0.0010080645	0	1
VOG10271	0.0010080645	0	1
VOG10272	0.0010080645	0	1
VOG10273	0.0010080645	0	1
VOG10274	0.0010080645	0	1
VOG10275	0.0010080645	0	1
VOG10276	0.0010080645	0	1
VOG10277	0.0010080645	0	1
VOG10278	0.0010080645	0	1
VOG10279	0.0010080645	0	1
VOG10280	0.0010080645	0	1
VOG10281	0.0010080645	0	1
VOG10282	0.000672043	0	1
VOG10283	0.000672043	0	1
VOG10284	0.0010080645	0	1
VOG10285	0.0010080645	0.000200441	0.8341414479
VOG10286	0.0010080645	0	1
VOG10287	0.0010080645	0	1
VOG10288	0.000672043	0	1
VOG10289	0.000672043	0	1
VOG1029	0.0023521505	0	1
VOG10290	0.0010080645	0	1
VOG10291	0.0010080645	0	1
VOG10292	0.000672043	0	1
VOG10293	0.0010080645	0	1
VOG10294	0.0010080645	0.0014030868	0.418084304
VOG10295	0.0010080645	0	1
VOG10296	0.0010080645	0	1
VOG10297	0.000672043	0	1
VOG10298	0.0010080645	0.0553217078	0.0178957676
VOG10299	0.0010080645	0	1
VOG1030	0.0480510753	0.5337743035	0.082586764
VOG10300	0.0010080645	0	1
VOG10301	0.0010080645	0	1
VOG10302	0.0010080645	0	1
VOG10303	0.000672043	0	1
VOG10304	0.0010080645	0	1
VOG10305	0.0010080645	0	1
VOG10306	0.0010080645	0	1
VOG10307	0.0010080645	0	1
VOG10308	0.0010080645	0.0006013229	0.6263653484
VOG10309	0.0010080645	0	1
VOG1031	0.0060483871	0.9490879936	0.0063324853
VOG10310	0.0010080645	0.000200441	0.8341414479
VOG10311	0.0010080645	0	1
VOG10312	0.000672043	0	1
VOG10313	0.0010080645	0	1
VOG10314	0.0010080645	0	1
VOG10315	0.0010080645	0	1
VOG10316	0.0010080645	0	1
VOG10317	0.0010080645	0	1
VOG10318	0.0010080645	0	1
VOG10319	0.000672043	0	1
VOG1032	0.0016801075	0.0659450792	0.024844405
VOG10320	0.0010080645	0	1
VOG10321	0.0010080645	0	1
VOG10322	0.0010080645	0	1
VOG10323	0.0010080645	0	1
VOG10324	0.0010080645	0	1
VOG10325	0.0010080645	0	1
VOG10326	0.0010080645	0	1
VOG10327	0.0010080645	0	1
VOG10328	0.0010080645	0.0012026458	0.4559912257
VOG10329	0.0010080645	0.0014030868	0.418084304
VOG10330	0.0010080645	0.0018039687	0.3584824316
VOG10331	0.0010080645	0.0024052916	0.2953294264
VOG10332	0.001344086	0	1
VOG10333	0.0010080645	0.0040088194	0.2009343912
VOG10334	0.0010080645	0.0026057326	0.2789488398
VOG10335	0.0010080645	0	1
VOG10336	0.0010080645	0	1
VOG10337	0.0010080645	0.0004008819	0.715473971
VOG10338	0.001344086	0.0006013229	0.6909015372
VOG10339	0.001344086	0.0004008819	0.7702640111
VOG1034	0.002688172	0	1
VOG10340	0.0010080645	0	1
VOG10341	0.0010080645	0	1
VOG10342	0.0010080645	0.0028061736	0.2642898766
VOG10343	0.0010080645	0.000200441	0.8341414479
VOG10344	0.0016801075	0	1
VOG10345	0.0023521505	0	1
VOG10346	0.0016801075	0	1
VOG10347	0.0010080645	0.0004008819	0.715473971
VOG10348	0.0010080645	0	1
VOG10349	0.0010080645	0	1
VOG1035	0.000672043	0	1
VOG10350	0.0010080645	0	1
VOG10351	0.0010080645	0	1
VOG10352	0.0010080645	0	1
VOG10353	0.0010080645	0	1
VOG10354	0.0010080645	0	1
VOG10355	0.000672043	0	1
VOG10356	0.0010080645	0	1
VOG10357	0.0010080645	0	1
VOG10358	0.0010080645	0	1
VOG10359	0.0010080645	0	1
VOG1036	0.002688172	0.0028061736	0.4892615475
VOG10360	0.0010080645	0	1
VOG10361	0.0010080645	0	1
VOG10362	0.0010080645	0	1
VOG10363	0.0016801075	0	1
VOG10364	0.001344086	0	1
VOG10365	0.0016801075	0	1
VOG10366	0.0010080645	0	1
VOG10367	0.0010080645	0	1
VOG10368	0.0010080645	0	1
VOG10369	0.0010080645	0	1
VOG10370	0.0010080645	0	1
VOG10371	0.0010080645	0.000200441	0.8341414479
VOG10372	0.0010080645	0	1
VOG10373	0.0010080645	0	1
VOG10374	0.0010080645	0	1
VOG10375	0.0010080645	0	1
VOG10376	0.0010080645	0.1282822209	0.0077969084
VOG10377	0.0010080645	0	1
VOG10378	0.0010080645	0	1
VOG10379	0.0010080645	0	1
VOG10380	0.0010080645	0	1
VOG10381	0.0010080645	0	1
VOG10382	0.0010080645	0	1
VOG10383	0.0010080645	0	1
VOG10384	0.0010080645	0	1
VOG10385	0.0010080645	0	1
VOG10386	0.0010080645	0	1
VOG10387	0.0010080645	0	1
VOG10388	0.0010080645	0	1
VOG10389	0.0010080645	0	1
VOG10390	0.0010080645	0	1
VOG10391	0.0010080645	0	1
VOG10392	0.0010080645	0	1
VOG10393	0.0010080645	0	1
VOG10394	0.0010080645	0	1
VOG10395	0.0010080645	0	1
VOG10396	0.0010080645	0	1
VOG10397	0.0010080645	0	1
VOG10398	0.0010080645	0	1
VOG10399	0.0010080645	0	1
VOG1040	0.0053763441	0.0048105833	0.5277689622
VOG10400	0.0010080645	0	1
VOG10401	0.0010080645	0	1
VOG10402	0.0010080645	0	1
VOG10403	0.0010080645	0	1
VOG10404	0.0010080645	0	1
VOG10405	0.0010080645	0	1
VOG10406	0.0010080645	0	1
VOG10407	0.0010080645	0	1
VOG10408	0.0010080645	0	1
VOG10409	0.0010080645	0	1
VOG10410	0.0010080645	0	1
VOG10411	0.0010080645	0	1
VOG10412	0.001344086	0	1
VOG10413	0.001344086	0	1
VOG10414	0.001344086	0	1
VOG10415	0.0010080645	0	1
VOG10416	0.0010080645	0	1
VOG10417	0.0010080645	0	1
VOG10418	0.0010080645	0	1
VOG10419	0.0010080645	0	1
VOG10420	0.0010080645	0	1
VOG10421	0.0010080645	0	1
VOG10422	0.0010080645	0	1
VOG10423	0.0010080645	0	1
VOG10424	0.0010080645	0	1
VOG10425	0.0010080645	0	1
VOG10426	0.0010080645	0	1
VOG10427	0.0010080645	0	1
VOG10428	0.0010080645	0	1
VOG10429	0.0010080645	0.0024052916	0.2953294264
VOG10430	0.0010080645	0.0004008819	0.715473971
VOG10431	0.0010080645	0	1
VOG10432	0.0010080645	0	1
VOG10433	0.0010080645	0	1
VOG10434	0.0010080645	0	1
VOG10435	0.0010080645	0	1
VOG10436	0.0010080645	0	1
VOG10437	0.0010080645	0	1
VOG10438	0.0010080645	0	1
VOG10439	0.0010080645	0	1
VOG1044	0.0067204301	0	1
VOG10440	0.0010080645	0	1
VOG10441	0.0010080645	0	1
VOG10442	0.0010080645	0	1
VOG10443	0.0010080645	0.0080176388	0.1116881954
VOG10444	0.0010080645	0	1
VOG10445	0.0010080645	0	1
VOG10446	0.0010080645	0	1
VOG10447	0.0010080645	0	1
VOG10448	0.0010080645	0	1
VOG10449	0.0010080645	0	1
VOG1045	0.0030241935	0.0356784927	0.0781391124
VOG10450	0.0010080645	0	1
VOG10451	0.0010080645	0.000200441	0.8341414479
VOG10452	0.0010080645	0	1
VOG10453	0.0010080645	0	1
VOG10454	0.0010080645	0	1
VOG10455	0.0010080645	0	1
VOG10456	0.0010080645	0	1
VOG10457	0.0010080645	0	1
VOG10458	0.0010080645	0	1
VOG10459	0.0010080645	0	1
VOG10460	0.001344086	0	1
VOG10461	0.0010080645	0	1
VOG10462	0.0010080645	0	1
VOG10463	0.0010080645	0	1
VOG10464	0.0010080645	0	1
VOG10465	0.0010080645	0	1
VOG10466	0.0010080645	0	1
VOG10467	0.000672043	0	1
VOG10468	0.0010080645	0	1
VOG10469	0.0010080645	0	1
VOG1047	0.0379704301	0.0168370415	0.6927966024
VOG10470	0.0010080645	0.000200441	0.8341414479
VOG10471	0.0201612903	0	1
VOG10472	0.0016801075	0	1
VOG10473	0.0016801075	0	1
VOG10474	0.0010080645	0	1
VOG10475	0.0010080645	0	1
VOG10476	0.0010080645	0	1
VOG10477	0.0010080645	0	1
VOG10478	0.0010080645	0	1
VOG10479	0.0010080645	0	1
VOG10480	0.0040322581	0	1
VOG10481	0.0010080645	0	1
VOG10482	0.0010080645	0	1
VOG10483	0.0010080645	0	1
VOG10484	0.0010080645	0	1
VOG10485	0.0010080645	0	1
VOG10486	0.001344086	0	1
VOG10487	0.0010080645	0	1
VOG10488	0.002016129	0	1
VOG10489	0.002016129	0	1
VOG1049	0.0033602151	0.0044097013	0.4324647631
VOG10490	0.002016129	0	1
VOG10491	0.002016129	0	1
VOG10492	0.002016129	0	1
VOG10493	0.002016129	0	1
VOG10494	0.002016129	0	1
VOG10495	0.002016129	0	1
VOG10496	0.002016129	0	1
VOG10497	0.002016129	0	1
VOG10498	0.0010080645	0	1
VOG10499	0.0010080645	0	1
VOG1050	0.0073924731	0.0006013229	0.9247763005
VOG10500	0.001344086	0	1
VOG10501	0.000672043	0.0004008819	0.6263653484
VOG10502	0.0010080645	0	1
VOG10503	0.001344086	0	1
VOG10504	0.0010080645	0	1
VOG10505	0.0010080645	0	1
VOG10506	0.001344086	0	1
VOG10507	0.0010080645	0	1
VOG10508	0.0010080645	0	1
VOG10509	0.0010080645	0	1
VOG1051	0.0030241935	0.2307075566	0.0129387366
VOG10510	0.0010080645	0	1
VOG10511	0.0010080645	0	1
VOG10512	0.0010080645	0	1
VOG10513	0.002016129	0	1
VOG10514	0.0144489247	0.0006013229	0.9600456468
VOG10515	0.0040322581	0	1
VOG10516	0.0010080645	0	1
VOG10517	0.0010080645	0	1
VOG10518	0.0010080645	0	1
VOG10519	0.0016801075	0	1
VOG1052	0.0097446237	0	1
VOG10520	0.0010080645	0	1
VOG10521	0.0010080645	0	1
VOG10522	0.001344086	0.0024052916	0.3584824316
VOG10523	0.001344086	0.0010022049	0.5728556666
VOG10524	0.0010080645	0.0010022049	0.5014574329
VOG10525	0.0010080645	0.0004008819	0.715473971
VOG10526	0.001344086	0	1
VOG10527	0.001344086	0.0030066146	0.3089355378
VOG10528	0.0010080645	0	1
VOG10529	0.0010080645	0	1
VOG1053	0.0060483871	0	1
VOG10530	0.0010080645	0	1
VOG10531	0.0010080645	0	1
VOG10532	0.0010080645	0	1
VOG10533	0.0010080645	0	1
VOG10534	0.000672043	0	1
VOG10535	0.0010080645	0	1
VOG10536	0.000672043	0	1
VOG10537	0.0010080645	0	1
VOG10538	0.0010080645	0	1
VOG10539	0.0010080645	0	1
VOG10540	0.0010080645	0	1
VOG10541	0.0010080645	0	1
VOG10542	0.0010080645	0	1
VOG10543	0.0016801075	0	1
VOG10544	0.0016801075	0	1
VOG10545	0.0016801075	0	1
VOG10546	0.0016801075	0	1
VOG10547	0.0010080645	0	1
VOG10548	0.0010080645	0	1
VOG10549	0.0010080645	0	1
VOG1055	0.0047043011	0	1
VOG10550	0.0010080645	0	1
VOG10551	0.0010080645	0	1
VOG10552	0.0010080645	0	1
VOG10553	0.000672043	0	1
VOG10554	0.002016129	0	1
VOG10555	0.0010080645	0	1
VOG10556	0.030577957	0	1
VOG10557	0.000672043	0	1
VOG10558	0.0010080645	0	1
VOG10559	0.0010080645	0	1
VOG10560	0.0010080645	0	1
VOG10561	0.0010080645	0	1
VOG10562	0.0010080645	0	1
VOG10563	0.0010080645	0.0006013229	0.6263653484
VOG10564	0.001344086	0	1
VOG10565	0.0010080645	0	1
VOG10566	0.0010080645	0	1
VOG10567	0.001344086	0	1
VOG10568	0.0010080645	0.000200441	0.8341414479
VOG10569	0.0010080645	0	1
VOG1057	0.0057123656	0	1
VOG10570	0.0010080645	0	1
VOG10571	0.0010080645	0	1
VOG10572	0.0010080645	0	1
VOG10573	0.001344086	0	1
VOG10574	0.0010080645	0	1
VOG10575	0.001344086	0	1
VOG10576	0.0010080645	0	1
VOG10577	0.0010080645	0	1
VOG10578	0.0010080645	0.000200441	0.8341414479
VOG10579	0.0010080645	0.0004008819	0.715473971
VOG1058	0.0077284946	0	1
VOG10580	0.0010080645	0	1
VOG10581	0.0030241935	0	1
VOG10582	0.001344086	0	1
VOG10583	0.001344086	0	1
VOG10584	0.001344086	0	1
VOG10585	0.0010080645	0	1
VOG10586	0.0010080645	0	1
VOG10587	0.0016801075	0	1
VOG10588	0.001344086	0	1
VOG10589	0.002016129	0	1
VOG10590	0.0010080645	0	1
VOG10591	0.0010080645	0	1
VOG10592	0.0010080645	0	1
VOG10593	0.0016801075	0.000200441	0.8934135597
VOG10594	0.0010080645	0	1
VOG10595	0.0010080645	0	1
VOG10596	0.0010080645	0.0008017639	0.5569945294
VOG10597	0.0010080645	0	1
VOG10598	0.0010080645	0	1
VOG10599	0.0010080645	0.0006013229	0.6263653484
VOG10600	0.0010080645	0	1
VOG10601	0.0016801075	0	1
VOG10602	0.0010080645	0	1
VOG10603	0.0010080645	0	1
VOG10604	0.0010080645	0	1
VOG10605	0.0010080645	0.0004008819	0.715473971
VOG10606	0.0010080645	0	1
VOG10607	0.0010080645	0	1
VOG10608	0.0010080645	0	1
VOG10609	0.0010080645	0.000200441	0.8341414479
VOG10610	0.0010080645	0	1
VOG10611	0.0010080645	0	1
VOG10612	0.0010080645	0.000200441	0.8341414479
VOG10613	0.0010080645	0.000200441	0.8341414479
VOG10614	0.0010080645	0	1
VOG10615	0.0010080645	0	1
VOG10616	0.0010080645	0	1
VOG10617	0.000672043	0	1
VOG10618	0.0010080645	0	1
VOG10619	0.0010080645	0	1
VOG10620	0.0010080645	0.000200441	0.8341414479
VOG10621	0.0010080645	0	1
VOG10622	0.000672043	0	1
VOG10623	0.001344086	0	1
VOG10624	0.0047043011	0	1
VOG10625	0.002016129	0	1
VOG10626	0.0023521505	0	1
VOG10627	0.0016801075	0	1
VOG10628	0.0016801075	0	1
VOG10629	0.0016801075	0	1
VOG1063	0.0087365591	0.2762076568	0.0306605948
VOG10630	0.0010080645	0	1
VOG10631	0.0010080645	0	1
VOG10632	0.0010080645	0	1
VOG10633	0.0010080645	0	1
VOG10634	0.000672043	0	1
VOG10635	0.0016801075	0	1
VOG10636	0.0010080645	0	1
VOG10637	0.001344086	0	1
VOG10638	0.001344086	0	1
VOG10639	0.0010080645	0	1
VOG10640	0.001344086	0	1
VOG10641	0.0218413978	0	1
VOG10642	0.0016801075	0	1
